"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1140","Playwright header training:Hover menu2","chromium","Fri May 01 04:41:11 UTC 2026","passed","Fri May 01 04:41:12 UTC 2026","","Header.spec.ts","",""
"","1279","file download practice1","chromium","Fri May 01 04:41:02 UTC 2026","passed","Fri May 01 04:41:03 UTC 2026","","download-test/Download.spec.ts","",""
"","987","Playwright Document of right side bar Verify assertion link to be scrollable at writing tests sec","chromium","Fri May 01 04:40:59 UTC 2026","passed","Fri May 01 04:41:00 UTC 2026","","DocPage.spec.ts","",""
"","1278","Playwright Document Page Verify to work copy button at test sec","chromium","Fri May 01 04:40:50 UTC 2026","passed","Fri May 01 04:40:51 UTC 2026","","DocPage.spec.ts","",""
"","3473","iFrame practice2","chromium","Fri May 01 04:41:19 UTC 2026","passed","Fri May 01 04:41:22 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","813","Playwright footer training:LearnVideo","chromium","Fri May 01 04:41:04 UTC 2026","passed","Fri May 01 04:41:05 UTC 2026","","Footer.spec.ts","",""
"","1331","Playwright Document Page Verify to work run tabs","chromium","Fri May 01 04:40:41 UTC 2026","passed","Fri May 01 04:40:42 UTC 2026","","DocPage.spec.ts","",""
"","2972","iFrame practice1","chromium","Fri May 01 04:41:16 UTC 2026","passed","Fri May 01 04:41:19 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","1007","Playwright Document of Left side bar Verify to work copy button at runnning tests sec","chromium","Fri May 01 04:40:57 UTC 2026","passed","Fri May 01 04:40:58 UTC 2026","","DocPage.spec.ts","",""
"","1000","Playwright Document Page Verify to work version tabs","chromium","Fri May 01 04:40:46 UTC 2026","passed","Fri May 01 04:40:47 UTC 2026","","DocPage.spec.ts","",""
"","759","Playwright header training:API","chromium","Fri May 01 04:41:09 UTC 2026","passed","Fri May 01 04:41:10 UTC 2026","","Header.spec.ts","",""
"","1018","Playwright Document Page Verify to work update tabs","chromium","Fri May 01 04:40:44 UTC 2026","passed","Fri May 01 04:40:45 UTC 2026","","DocPage.spec.ts","",""
"","695","Playwright footer training:isOuterLinks","chromium","Fri May 01 04:41:07 UTC 2026","passed","Fri May 01 04:41:07 UTC 2026","","Footer.spec.ts","",""
"","859","Playwright Document of right side bar Verify link count to be greater than 3 at writing tests sec","chromium","Fri May 01 04:41:00 UTC 2026","passed","Fri May 01 04:41:01 UTC 2026","","DocPage.spec.ts","",""
"","1064","Playwright Document of Left side bar Verify to work copy button at writing tests sec","chromium","Fri May 01 04:40:56 UTC 2026","passed","Fri May 01 04:40:57 UTC 2026","","DocPage.spec.ts","",""
"","888","Playwright Document of right side bar Verify to be visible assertion link at writing tests sec","chromium","Fri May 01 04:40:58 UTC 2026","passed","Fri May 01 04:40:59 UTC 2026","","DocPage.spec.ts","",""
"","1151","Playwright Document Page Verify to work install tabs","chromium","Fri May 01 04:40:40 UTC 2026","passed","Fri May 01 04:40:41 UTC 2026","","DocPage.spec.ts","",""
"","3323","API mocking practice","chromium","Fri May 01 04:40:34 UTC 2026","passed","Fri May 01 04:40:38 UTC 2026","","api-test/Api.spec.ts","",""
"","1181","Playwright Document Page Verify to work copy button at update sec","chromium","Fri May 01 04:40:51 UTC 2026","passed","Fri May 01 04:40:53 UTC 2026","","DocPage.spec.ts","",""
"","1045","Playwright Document Page Verify to work test tabs","chromium","Fri May 01 04:40:43 UTC 2026","passed","Fri May 01 04:40:44 UTC 2026","","DocPage.spec.ts","",""
"","669","Playwright header training","chromium","Fri May 01 04:41:14 UTC 2026","passed","Fri May 01 04:41:15 UTC 2026","","Header.spec.ts","",""
"","1320","tab practice4","chromium","Fri May 01 04:41:35 UTC 2026","passed","Fri May 01 04:41:36 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","605","Playwright header training:OuterLink","chromium","Fri May 01 04:41:13 UTC 2026","passed","Fri May 01 04:41:14 UTC 2026","","Header.spec.ts","",""
"","1081","Playwright Document Page Verify to work report tabs","chromium","Fri May 01 04:40:42 UTC 2026","passed","Fri May 01 04:40:43 UTC 2026","","DocPage.spec.ts","",""
"","1481","Playwright header training:Hover menu","chromium","Fri May 01 04:41:10 UTC 2026","passed","Fri May 01 04:41:11 UTC 2026","","Header.spec.ts","",""
"","942","Playwright footer training:GetStarted","chromium","Fri May 01 04:41:03 UTC 2026","passed","Fri May 01 04:41:04 UTC 2026","","Footer.spec.ts","",""
"","1388","file upload practice1","chromium","Fri May 01 04:41:01 UTC 2026","passed","Fri May 01 04:41:02 UTC 2026","","download-test/Download.spec.ts","",""
"","6610","tab practice6","chromium","Fri May 01 04:41:40 UTC 2026","passed","Fri May 01 04:41:46 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","2001","Playwright Document of Left side bar Verify to work copy button at agent sec","chromium","Fri May 01 04:40:54 UTC 2026","passed","Fri May 01 04:40:56 UTC 2026","","DocPage.spec.ts","",""
