"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1154","Playwright Document Page Verify to work copy button at version sec","chromium","Sat May 02 05:10:10 UTC 2026","passed","Sat May 02 05:10:11 UTC 2026","","DocPage.spec.ts","",""
"","1197","Playwright Document Page Verify to work copy button at run sec","chromium","Sat May 02 05:10:05 UTC 2026","passed","Sat May 02 05:10:07 UTC 2026","","DocPage.spec.ts","",""
"","1188","Playwright Document Page Verify to work copy button at report sec","chromium","Sat May 02 05:10:07 UTC 2026","passed","Sat May 02 05:10:08 UTC 2026","","DocPage.spec.ts","",""
"","4698","iFrame practice1","chromium","Sat May 02 05:10:32 UTC 2026","passed","Sat May 02 05:10:37 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","3568","tab practice5","chromium","Sat May 02 05:10:53 UTC 2026","passed","Sat May 02 05:10:57 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","1043","Playwright Document of right side bar Verify to be visible assertion link at writing tests sec","chromium","Sat May 02 05:10:16 UTC 2026","passed","Sat May 02 05:10:17 UTC 2026","","DocPage.spec.ts","",""
"","931","Playwright footer training:GetStarted","chromium","Sat May 02 05:10:20 UTC 2026","passed","Sat May 02 05:10:21 UTC 2026","","Footer.spec.ts","",""
"","1111","Playwright Document Page Verify to work install tabs","chromium","Sat May 02 05:09:58 UTC 2026","passed","Sat May 02 05:09:59 UTC 2026","","DocPage.spec.ts","",""
"","866","tab practice4","chromium","Sat May 02 05:10:52 UTC 2026","passed","Sat May 02 05:10:53 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","1089","Playwright header search button","chromium","Sat May 02 05:10:31 UTC 2026","passed","Sat May 02 05:10:32 UTC 2026","","Header.spec.ts","",""
"","773","Playwright header training:Docs","chromium","Sat May 02 05:10:25 UTC 2026","passed","Sat May 02 05:10:26 UTC 2026","","Header.spec.ts","",""
"","1089","Playwright header training:Hover menu2","chromium","Sat May 02 05:10:28 UTC 2026","passed","Sat May 02 05:10:29 UTC 2026","","Header.spec.ts","",""
"","1080","Playwright Document of Left side bar Verify to work copy button at runnning tests sec","chromium","Sat May 02 05:10:15 UTC 2026","passed","Sat May 02 05:10:16 UTC 2026","","DocPage.spec.ts","",""
"","601","file upload practice1","chromium","Sat May 02 05:10:19 UTC 2026","passed","Sat May 02 05:10:20 UTC 2026","","download-test/Download.spec.ts","",""
"","1113","Playwright Document Page Verify to work copy button at install sec","chromium","Sat May 02 05:10:04 UTC 2026","passed","Sat May 02 05:10:05 UTC 2026","","DocPage.spec.ts","",""
"","769","Playwright header training:API","chromium","Sat May 02 05:10:26 UTC 2026","passed","Sat May 02 05:10:26 UTC 2026","","Header.spec.ts","",""
"","1222","Playwright Document Page Verify to work copy button at update sec","chromium","Sat May 02 05:10:09 UTC 2026","passed","Sat May 02 05:10:10 UTC 2026","","DocPage.spec.ts","",""
"","641","Playwright header training:Logo","chromium","Sat May 02 05:10:24 UTC 2026","passed","Sat May 02 05:10:25 UTC 2026","","Header.spec.ts","",""
"","1185","Playwright Document of right side bar Verify assertion link to be scrollable at writing tests sec","chromium","Sat May 02 05:10:17 UTC 2026","passed","Sat May 02 05:10:18 UTC 2026","","DocPage.spec.ts","",""
"","481","file download practice1","chromium","Sat May 02 05:10:20 UTC 2026","passed","Sat May 02 05:10:20 UTC 2026","","download-test/Download.spec.ts","",""
"","782","Playwright footer training:Ambassadors","chromium","Sat May 02 05:10:23 UTC 2026","passed","Sat May 02 05:10:23 UTC 2026","","Footer.spec.ts","",""
"","696","Playwright footer training:isOuterLinks","chromium","Sat May 02 05:10:23 UTC 2026","passed","Sat May 02 05:10:24 UTC 2026","","Footer.spec.ts","",""
"","3605","iFrame practice2","chromium","Sat May 02 05:10:37 UTC 2026","passed","Sat May 02 05:10:41 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","1189","Playwright Document of Left side bar Verify to work copy button at writing tests sec","chromium","Sat May 02 05:10:13 UTC 2026","passed","Sat May 02 05:10:15 UTC 2026","","DocPage.spec.ts","",""
"","1055","Playwright Document Page Verify to work run tabs","chromium","Sat May 02 05:09:59 UTC 2026","passed","Sat May 02 05:10:00 UTC 2026","","DocPage.spec.ts","",""
"","11669","iFrame practice3","chromium","Sat May 02 05:10:41 UTC 2026","passed","Sat May 02 05:10:52 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","1064","Playwright Document Page Verify to work update tabs","chromium","Sat May 02 05:10:02 UTC 2026","passed","Sat May 02 05:10:03 UTC 2026","","DocPage.spec.ts","",""
