"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2653","Playwright Document Page Verify to work copy button at test sec","chromium","Fri May 08 05:38:58 UTC 2026","passed","Fri May 08 05:39:01 UTC 2026","","DocPage.spec.ts","",""
"","2492","Playwright Document Page Verify to work copy button at report sec","chromium","Fri May 08 05:38:56 UTC 2026","passed","Fri May 08 05:38:59 UTC 2026","","DocPage.spec.ts","",""
"","3465","API mocking practice","chromium","Fri May 08 05:38:48 UTC 2026","passed","Fri May 08 05:38:51 UTC 2026","","api-test/Api.spec.ts","",""
"","1432","Playwright Document Page Verify to work report tabs","chromium","Fri May 08 05:38:50 UTC 2026","passed","Fri May 08 05:38:52 UTC 2026","","DocPage.spec.ts","",""
"","1457","Playwright Document of Left side bar Verify to work copy button at runnning tests sec","chromium","Fri May 08 05:39:05 UTC 2026","passed","Fri May 08 05:39:06 UTC 2026","","DocPage.spec.ts","",""
"","1265","Playwright header training:Docs","chromium","Fri May 08 05:39:12 UTC 2026","passed","Fri May 08 05:39:13 UTC 2026","","Header.spec.ts","",""
"","1453","Playwright footer training:GetStarted","chromium","Fri May 08 05:39:09 UTC 2026","passed","Fri May 08 05:39:10 UTC 2026","","Footer.spec.ts","",""
"","2409","Playwright Document Page Verify to work copy button at version sec","chromium","Fri May 08 05:39:01 UTC 2026","passed","Fri May 08 05:39:03 UTC 2026","","DocPage.spec.ts","",""
"","1470","Playwright Document of right side bar Verify link count to be greater than 3 at writing tests sec","chromium","Fri May 08 05:39:06 UTC 2026","passed","Fri May 08 05:39:08 UTC 2026","","DocPage.spec.ts","",""
"","1026","Playwright Document Page Verify to work run tabs","chromium","Fri May 08 05:38:49 UTC 2026","passed","Fri May 08 05:38:50 UTC 2026","","DocPage.spec.ts","",""
"","896","Playwright header training:Logo","chromium","Fri May 08 05:39:11 UTC 2026","passed","Fri May 08 05:39:12 UTC 2026","","Header.spec.ts","",""
"","6989","tab practice5","chromium","Fri May 08 05:39:46 UTC 2026","passed","Fri May 08 05:39:53 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","2594","Playwright Document Page Verify to work copy button at run sec","chromium","Fri May 08 05:38:55 UTC 2026","passed","Fri May 08 05:38:58 UTC 2026","","DocPage.spec.ts","",""
"","1039","Playwright footer training:isOuterLinks","chromium","Fri May 08 05:39:11 UTC 2026","passed","Fri May 08 05:39:12 UTC 2026","","Footer.spec.ts","",""
"","1292","Playwright header training:API","chromium","Fri May 08 05:39:12 UTC 2026","passed","Fri May 08 05:39:13 UTC 2026","","Header.spec.ts","",""
"","1462","Playwright header training:Hover menu","chromium","Fri May 08 05:39:13 UTC 2026","passed","Fri May 08 05:39:15 UTC 2026","","Header.spec.ts","",""
"","638","file upload practice1","chromium","Fri May 08 05:39:08 UTC 2026","passed","Fri May 08 05:39:09 UTC 2026","","download-test/Download.spec.ts","",""
"","1753","Playwright Document of Left side bar Verify to work copy button at writing tests sec","chromium","Fri May 08 05:39:03 UTC 2026","passed","Fri May 08 05:39:05 UTC 2026","","DocPage.spec.ts","",""
"","1507","Playwright header training:Hover menu3","chromium","Fri May 08 05:39:15 UTC 2026","passed","Fri May 08 05:39:16 UTC 2026","","Header.spec.ts","",""
"","1283","Playwright footer training:LearnVideo","chromium","Fri May 08 05:39:09 UTC 2026","passed","Fri May 08 05:39:10 UTC 2026","","Footer.spec.ts","",""
"","3653","Playwright Document of Left side bar Verify to work copy button at agent sec","chromium","Fri May 08 05:39:01 UTC 2026","passed","Fri May 08 05:39:05 UTC 2026","","DocPage.spec.ts","",""
"","990","Playwright header training","chromium","Fri May 08 05:39:16 UTC 2026","passed","Fri May 08 05:39:17 UTC 2026","","Header.spec.ts","",""
"","2530","Playwright Document Page Verify to work copy button at update sec","chromium","Fri May 08 05:38:59 UTC 2026","passed","Fri May 08 05:39:01 UTC 2026","","DocPage.spec.ts","",""
"","1987","Playwright Document Page Verify to work test tabs","chromium","Fri May 08 05:38:51 UTC 2026","passed","Fri May 08 05:38:53 UTC 2026","","DocPage.spec.ts","",""
"","1213","Playwright Document Page Verify to work install tabs","chromium","Fri May 08 05:38:48 UTC 2026","passed","Fri May 08 05:38:49 UTC 2026","","DocPage.spec.ts","",""
