"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1123","Playwright Document Page Verify to work update tabs","chromium","Fri May 01 04:51:28 UTC 2026","passed","Fri May 01 04:51:29 UTC 2026","","DocPage.spec.ts","",""
"","1085","Playwright Document Page Verify to work report tabs","chromium","Fri May 01 04:51:26 UTC 2026","passed","Fri May 01 04:51:27 UTC 2026","","DocPage.spec.ts","",""
"","692","file upload practice1","chromium","Fri May 01 04:51:45 UTC 2026","passed","Fri May 01 04:51:46 UTC 2026","","download-test/Download.spec.ts","",""
"","1232","Playwright Document Page Verify to work copy button at update sec","chromium","Fri May 01 04:51:36 UTC 2026","passed","Fri May 01 04:51:37 UTC 2026","","DocPage.spec.ts","",""
"","970","Playwright Document of right side bar Verify assertion link to be scrollable at writing tests sec","chromium","Fri May 01 04:51:43 UTC 2026","passed","Fri May 01 04:51:44 UTC 2026","","DocPage.spec.ts","",""
"","18135","tab practice6","chromium","Fri May 01 04:52:27 UTC 2026","passed","Fri May 01 04:52:45 UTC 2026","","iframe-test/IFrame.spec.ts","",""
"","795","Playwright header training:Docs","chromium","Fri May 01 04:51:51 UTC 2026","passed","Fri May 01 04:51:52 UTC 2026","","Header.spec.ts","",""
"","1299","Playwright Document Page Verify to work install tabs","chromium","Fri May 01 04:51:24 UTC 2026","passed","Fri May 01 04:51:25 UTC 2026","","DocPage.spec.ts","",""
"","1445","Playwright Document Page Verify to work copy button at report sec","chromium","Fri May 01 04:51:33 UTC 2026","passed","Fri May 01 04:51:35 UTC 2026","","DocPage.spec.ts","",""
"","901","Playwright Document of right side bar Verify link count to be greater than 3 at writing tests sec","chromium","Fri May 01 04:51:44 UTC 2026","passed","Fri May 01 04:51:45 UTC 2026","","DocPage.spec.ts","",""
"","771","Playwright footer training:Ambassadors","chromium","Fri May 01 04:51:49 UTC 2026","passed","Fri May 01 04:51:50 UTC 2026","","Footer.spec.ts","",""
"","810","Playwright footer training:LearnVideo","chromium","Fri May 01 04:51:48 UTC 2026","passed","Fri May 01 04:51:48 UTC 2026","","Footer.spec.ts","",""
"","1833","Playwright header search button","chromium","Fri May 01 04:51:58 UTC 2026","passed","Fri May 01 04:52:00 UTC 2026","","Header.spec.ts","",""
"","1059","Playwright Document Page Verify to work run tabs","chromium","Fri May 01 04:51:25 UTC 2026","passed","Fri May 01 04:51:26 UTC 2026","","DocPage.spec.ts","",""
"","1406","Playwright Document Page Verify to work copy button at test sec","chromium","Fri May 01 04:51:35 UTC 2026","passed","Fri May 01 04:51:36 UTC 2026","","DocPage.spec.ts","",""
"","871","Playwright Document of right side bar Verify to be visible assertion link at writing tests sec","chromium","Fri May 01 04:51:43 UTC 2026","passed","Fri May 01 04:51:43 UTC 2026","","DocPage.spec.ts","",""
"","1160","Playwright header training:Hover menu2","chromium","Fri May 01 04:51:54 UTC 2026","passed","Fri May 01 04:51:55 UTC 2026","","Header.spec.ts","",""
